label,name,review,0
1.0,argo_2012,"A movie that deserves all the praise it's getting. I was literally on the edge of my seat the entire movie. It was intense, funny, and full of drama and suspense! I congratulate and thank you director Ben Affleck for a great time at the movies.",
1.0,argo_2012,Quickly became one of my all-time favorite movies!!!,
0.0,argo_2012,"Way to bend the facts, taking away the Canadians' contribution AND laugh at then in process. F*ck you Ben Affleck. I hope you suck as Batman so I get to bad-mouth you some more.",
1.0,argo_2012,Amazing Breathtaking Intensd Film Based On A True Story,
0.0,argo_2012,"Good film, great story! Not quite edge of your seat thriller, but that's because the story is relatively recent!",
1.0,argo_2012,Real enjoyed this REAL LIFE story being retold.,
1.0,argo_2012,"Engrossing through and through, Argo maintains both suspense and comic relief, all while being incredibly well paced.",
1.0,argo_2012,Just saw this movie & it was very good. Also intense at some points. Ben Affleck did amazing.,
1.0,argo_2012,"Exciting, and fascinating true story.",
1.0,argo_2012,A gripping and intense thriller!,
0.0,argo_2012,I tried. I tried 4 separate times. This movie sucks.,
1.0,argo_2012,A thrilling movie with less gunshots and violence. 'Argo' turned history into something entertaining and nail-biting.,
1.0,argo_2012,"Tense, nothing boring, a film that show a complex and smart script adding a incredible humor that only is original by affleck.",
1.0,argo_2012,Solid performances and exciting tension until the very end. Truth is always greater than fiction.,
0.0,argo_2012,Was such a good movie that I hardly remember anything about it except the fact Ben Affleck grew a beard for the role. 97%???,
1.0,argo_2012,Ben Affleck did a terrific job on this. He picked the right actors and showed us amazingly how Tony Mendez's great idea helped the hostages get out of Iran safely. ARGO FUCK YOURSELF,
1.0,argo_2012,It left me on the edge of my seat and was my favorite movie from 2012,
1.0,argo_2012,"It was a fantastic film! Great acting, great story, just all around great film.",
1.0,argo_2012,Great movie . I saw it not knowing about the actual events .,
1.0,argo_2012,Just watch it. The script is perfect! The acting is the best of Afleck's career and he proves he can really direct as well.,
1.0,argo_2012,Absolutely brilliant as well as bring darkly hillirous and consistent,
1.0,argo_2012,Another great directing movie from Ben Affleck,
0.0,argo_2012,"this movie was so boring, and overrated",
1.0,argo_2012,Argo was/is my bady in year of 2012. I loved it.I'm happy it won for best picture that year one the best movie in the entire universe! I own it now.,
1.0,argo_2012,A Cinematic Masterpiece.,
0.0,argo_2012,"Yuck, worse movie ever made, slow, boring and I don't know why it got good ratings...I give it a -5!!",
1.0,argo_2012,Watched on Mobile 2013,
0.0,argo_2012,PLUTO NASH IS SOOOOOO MUCH BETTER,
1.0,argo_2012,Great movie and based on a historical event.,
1.0,argo_2012,I can't believe this was based on a true story that was classified until Clinton declassified it... Ben Affleck was phenomenal!!!!,
1.0,argo_2012,Slow burn but the last 30-40 mins are tense.,
1.0,argo_2012,"Absolutely terrific! I remember when these events took place those many years ago. So I found it even more interesting to find out details of the release of those held captive and about Canada's involvement in their rescue! Edge of your seat exciting! Scrip, acting and directing are all excellent!",
0.0,argo_2012,Although technically well executed it was just another example of Hollywood propaganda changing the story to make Americans look great and Canadians appear as though they'd contributed nothing or not been brave and not risked their lives.,
1.0,argo_2012,The 2nd best movie of 2012,
0.0,argo_2012,I must be the only one who didn't really like this movie. I thought It dragged and the plot didn't help.,
1.0,argo_2012,brilliant...ben affleck knows how to direct,
1.0,argo_2012,"Very enjoyable film, suspense carries you to the end, Affleck has made a very good movie",
1.0,argo_2012,"A great story, with great dialogue, as well as a very tense thriller sometimes as well.",
1.0,argo_2012,Yeah I know... I'm an idiot for not seeing this before now.,
1.0,argo_2012,Wow! Incredible film. Very gripping and moving til the end. You almost want to cheer out loud when the crew makes it out of Iran. Absolutely deserving of the best picture academy award.,
1.0,argo_2012,Such a great movie overall. So intense! I was on the edge of my seat throughout it all.,
1.0,argo_2012,"Ben Affleck made the film the best balance between tense and humor.There isn't one boring second in this movie, I could hardly say why it's not good enough for 5 stars!",
1.0,argo_2012,Heart throbbing and mind boggling.,
1.0,argo_2012,"Best movie of 2012 and well deserving of Best Picture, definitely Affleck's best work yet as a director",
1.0,argo_2012,"With Affleck's steady hand and nail biting suspense, Argo is a testament to how far Affleck has come since Daredevil.",
1.0,argo_2012,gripping and thrilling.suspense factor when they are leaving Iran at the airport is brilliant.,
0.0,argo_2012,"Garbage.was as bad as ""The Rum Diaries""",
1.0,argo_2012,A excrutiatingly ludicrous idea flawlessly executed.,
1.0,argo_2012,Great movie got to see it,
1.0,argo_2012,One of the best movies I've seen. And a true story.,
1.0,argo_2012,"Affleck proves (again) how much of a credible director he is...and for those who say isn't the best of actors, perhaps that's down to quality of previous scripts he has worked with. This proves that he is one of the finest actor/director's working in Hollywood today.",
1.0,argo_2012,"Great story that needed to be told well, thanks!",
1.0,argo_2012,"Initially I wasn't interested in seeing this, however it's really worth the watch.",
1.0,argo_2012,A real good historical piece that gives you a brief look into the Iranian revolution and what it was like for the American Hostages. Also gives a good but brief glimpse of how it affected people at home. So far it seems Ben Affleck as a director can't make an awful movie.,
1.0,argo_2012,"This was a truly fantastic, intelligent, and gripping film. From start to finish, it had me completely captivated.",
1.0,argo_2012,"slow burning, edge of your seat thriller that keeps you in full suspense right up to the credits. I love this film, ace story and quality perfomances, afflek proves himself a worthy director and also manages a decent if understated performance himself.",
1.0,argo_2012,Una historia vibrante y exquisitamente bien contada,
1.0,argo_2012,"I do love this movie!! I can watch it over and over again.. Political thriller genre is so rare and this movie has raised the bar too high.. Couldn't express more.. This is so perfect! Standing applause to the young man behind it, Ben..",
1.0,argo_2012,Excellent film. Truly well deserving win for best picture.,
1.0,argo_2012,Ben Affleck shows his potential to be one of the most exciting and best filmmakers in modern Hollywood.,
1.0,argo_2012,Amazing. Gripping from beginning to end. Ben Affleck did a masterful job of re-creating the look and feel of the time period.,
1.0,argo_2012,"Well done. A captivating thriller/ drama that succeeds on great directing, a superb script and award caliber acting. Missing is the gratuitous language, gore, and special effects of many movies these days. Affleck has come a long way from ""Clerks""!",
1.0,argo_2012,Was not expecting 'Argo' to be as good as it was. Unbelievably tense. Don't hesitate to watch.,
1.0,argo_2012,"Ben Affleck just looked straight out sexy in this one, good suspense and action I give it a give for the handsome beard and long hair 70's style. Affleck one good-looking member of the beard gang.",
1.0,argo_2012,brilliant suspense humour and action great script and direction! Argo .....yourself O:-),
0.0,argo_2012,"I didn't care about any of the characters and all the tension was cheap. Its a good story, but not a good movie.",
1.0,argo_2012,Ben affleck is my favorite director out there.,
1.0,argo_2012,Masterpiece. Argo F yourself.,
1.0,argo_2012,The fact that Canada plays a huge role in it makes me want to see it even more.,
1.0,argo_2012,Another reason why I love film!,
1.0,argo_2012,Great based on true events.,
1.0,argo_2012,Argo is the most intense movie where no one gets shot!,
1.0,argo_2012,"If Ben Affleck continues down this path, he may very well be one of the greatest directors of this generation.",
1.0,argo_2012,Best film I've seen of 2012. I love the way they create suspense without killing anyone.,
1.0,argo_2012,Impeccable and compelling. As perfect as a period piece can get and more suspenseful than anything you have ever seen.,
1.0,argo_2012,Amazing! Great job future Batman!,
1.0,argo_2012,Argo is such a special movie and based on an amazing story. While there are some added fictional elements for excitement. Argo recreates many true scenes as they took place during Iranian Hostage Crisis. You'll be on the edge of your seat.,
1.0,argo_2012,"Argo is the embodiment of genuine, edge-of-your-seat cinema, even more so against its true story backdrop. Affleck is impeccable in both the leading role and as the films's director.",
